Sunaj|Sunaj_system|Not in SWGalaxyMap|NULL|NULL|L18|Videnda_sector|Outer_Rim_Territories|0|1
Sunin|Sunin_system|Not in SWGalaxyMap|NULL|NULL|S8|Tharin_sector|Outer_Rim_Territories|0|1
Suolriep|Suolriep_system|Not in SWGalaxyMap|NULL|NULL|S8|Suolriep_sector|Outer_Rim_Territories|0|1
Surcaris|Surcaris_system|NULL|4868.86|3347.36|O7|Trans-Vulta_sector|Mid_Rim|3|1
Suria|Suria_system|Not in SWGalaxyMap|NULL|NULL|N16|Kira_sector|Expansion_Region|0|1
Surric|Surric_system|NULL|1269.1|-5714.42|L13|NULL|Colonies|3|1
Surron|Surron_system|NULL|5385.38|-4944.67|O13|Surron_sector|Expansion_Region|3|1
Suurja|Suurja_system|Not in SWGalaxyMap|NULL|NULL|N7|Ojoster_sector|Outer_Rim_Territories|0|1
Svekk|Svekk_system|NULL|-5889.61|-7088.78|H14|NULL|Wild_Space|3|1
Svivren|Svivren_system|NULL|5413.2|-14179.2|O19|Svivreni_sector|Outer_Rim_Territories|2|1
Svolten|Svolten_system|NULL|9624.68|7909.05|R4|Sith_Worlds|Outer_Rim_Territories|4|1
Swarquen|Swarquen_system|Not in SWGalaxyMap|NULL|NULL|M18|Videnda_sector|Outer_Rim_Territories|0|1
Swedlan|Swedlan_system|Not in SWGalaxyMap|NULL|NULL|M21|Kathol_sector|Outer_Rim_Territories|0|1
Swellen|Swellen_system|NULL|1444.81|-15202.2|L20|Airam_sector|Outer_Rim_Territories|3|1
Sy Myrth|Sy_Myrth_system|NULL|10501.6|3763.46|S7|Jospro_sector|Outer_Rim_Territories|2|1
Syboona|Syboona_system|Not in SWGalaxyMap|NULL|NULL|N18|Danjar_sector|Outer_Rim_Territories|0|1
Symbia|Symbia_system|NULL|-152.78|-778.16|K10|NULL|Deep_Core|4|1
Syndaar|Syndaar_system|Not in SWGalaxyMap|NULL|NULL|P6|Thrasybule_sector|Outer_Rim_Territories|0|1
Syned|Syned_system|NULL|3276.13|-11527.2|N17|Grumani_sector|Outer_Rim_Territories|3|1
Syngia|Syngia_system|NULL|10286.6|6749.35|R5|Sertar_sector|Outer_Rim_Territories|3|1
Syni|Syni_system|Not in SWGalaxyMap|NULL|NULL|P19|NULL|Wild_Space|0|1
Syruss|Syruss_system|Not in SWGalaxyMap|NULL|NULL|T5|Pakuuni_sector|Outer_Rim_Territories|0|1
Syvris|Syvris_system|NULL|12730.2|-5171.59|T13|Al'Nasrl_sector|Outer_Rim_Territories|3|1
Sz Fel|Sz_Fel_system|NULL|-1390.48|495.69|K9|Kanchen_sector|Core_Worlds|3|1
T'surr|T'surr_system|NULL|6628.19|-3653.78|P12|Nuon_e_Safyd_sector|Expansion_Region|3|1
Taanab|Taanab_system|NULL|5300.39|1652.44|O8|NULL|Inner_Rim|2|1
Tabiid|Tabiid_system|Not in SWGalaxyMap|NULL|NULL|Q7|Perkell_sector|Mid_Rim|0|1
Taborin|Taborin_system|Not in SWGalaxyMap|NULL|NULL|M18|Mayagil_sector|Outer_Rim_Territories|0|1
Tahlboor|Tahlboor_system|Not in SWGalaxyMap|NULL|NULL|R5|Thanium_sector|Outer_Rim_Territories|0|1
Takodana|Takodana_system|NULL|-2896.86|-9488.6|J16|Tashtor_sector|Mid_Rim|1|0
Tal Nami|Tal_Nami_system|NULL|10387.4|56.96|R9|NULL|Hutt_Space|3|1
Tala|Tala_system|NULL|3142.12|900.65|N9|NULL|Inner_Rim|3|1
Talay|Talay_system|NULL|8881.02|-9171.82|Q16|Dufilvian_sector|Mid_Rim|3|1
Talcene|Talcene_system|NULL|8672.03|2910.71|Q8|Talcene_sector|Mid_Rim|4|1
Talcharaim|Talcharaim_system|NULL|5187.02|775.62|O9|Hapes_Cluster|Inner_Rim|6|1
Taldot|Taldot_system|Not in SWGalaxyMap|NULL|NULL|R8|Taldot_sector|Mid_Rim|0|1
Talesia|Talesia_system|Not in SWGalaxyMap|NULL|NULL|Q8|Sarka_sector|Mid_Rim|0|1
Talfaglio|Talfaglio_system|Not in SWGalaxyMap|2429.04|-2881.98|M11|Corellian_sector|Core_Worlds|0|1
Talhovi|Talhovi_system|NULL|-10.68|-12090.5|K18|Juvex_sector|Mid_Rim|4|1
Talir|Talir_system|Not in SWGalaxyMap|11425|1695.75|S8|Tharin_sector|Outer_Rim_Territories|0|1
Tallaan|Tallaan_system|Not in SWGalaxyMap|341.71|-5443.92|L13|Tapani_sector|Colonies|0|1
Tallaso|Tallaso_system|NULL|-207.69|-11101|K17|D'Aelgoth_sector|Mid_Rim|4|1
Tallek|Tallek_system|Not in SWGalaxyMap|NULL|NULL|K19|Dalicron_sector|Outer_Rim_Territories|0|1
Tallia|Tallia_system|Not in SWGalaxyMap|NULL|NULL|K10|NULL|Core_Worlds|0|1
Talofan|Talofan_system|Not in SWGalaxyMap|NULL|NULL|P18|Bajic_sector|Outer_Rim_Territories|0|1
Taloron|Taloron_system|Not in SWGalaxyMap|NULL|NULL|I6|NULL|Wild_Space|0|1
Talravin|Talravin_system|NULL|2280.5|-1117.11|M10|NULL|Core_Worlds|3|1
Talu|Talu_system|Not in SWGalaxyMap|NULL|NULL|N7|Ojoster_sector|Outer_Rim_Territories|0|1
Talvaria|Talvaria_system|Not in SWGalaxyMap|NULL|NULL|S7|Phelleem_sector|Outer_Rim_Territories|0|1
Tamazall|Tamazall_system|Not in SWGalaxyMap|NULL|NULL|M15|Boeus_sector|Expansion_Region|0|1
Tamban|Tamban_system|NULL|-1428.45|-682.11|K10|NULL|Core_Worlds|3|1
Tamber|Tamber_system|Not in SWGalaxyMap|397.08|-5522.64|L13|Tapani_sector|Colonies|0|1
Tamboon|Tamboon_system|Not in SWGalaxyMap|NULL|NULL|K19|Tungra_sector|Outer_Rim_Territories|0|1
Tammar|Tammar_system|NULL|12081.4|1785.28|T8|Tharin_sector|Outer_Rim_Territories|3|1
Tammuz-an|Tammuz-an_system|NULL|13135.2|-6725.05|T14|Tammuz_sector|Outer_Rim_Territories|2|1
Tamra|Tamra_system|Not in SWGalaxyMap|NULL|NULL|Q17|Tolonda_sector|Outer_Rim_Territories|0|1
Tancon|Tancon_system|NULL|-2886.69|-13078.4|J18|Koradin_sector|Outer_Rim_Territories|3|1
Tanda|Tanda_system|Not in SWGalaxyMap|693.75|-5223.87|L13|Tapani_sector|Colonies|0|1
Tandankin|Tandankin_system|NULL|10077|5939.31|R6|Spadja_sector|Outer_Rim_Territories|3|1
Tandell|Tandell_system|Not in SWGalaxyMap|NULL|NULL|K9|Dolomar_sector|Core_Worlds|0|1
Tandgor|Tandgor_system|Not in SWGalaxyMap|NULL|NULL|R5|Sertar_sector|Outer_Rim_Territories|0|1
Tandis|Tandis_system|Not in SWGalaxyMap|NULL|NULL|N8|NULL|Inner_Rim|0|1
Tandun|Tandun_system|NULL|6492.86|6796.02|P5|Kalamith_sector|Outer_Rim_Territories|4|1
Tangar|Tangar_system|Not in SWGalaxyMap|-352.13|5515.06|K6|Fath_sector|Outer_Rim_Territories|0|1
Tanger|Tanger_system|Not in SWGalaxyMap|774.19|-5284.42|L13|Tapani_sector|Colonies|0|1
Tangrene|Tangrene_system|NULL|5264.57|7602.27|O4|Morshdine_sector|Outer_Rim_Territories|2|1
Tanjay|Tanjay_system|NULL|-106.39|176.19|K9|NULL|Core_Worlds|3|1
Tanta Aurek|Tanta_Aurek_system|Not in SWGalaxyMap|2764.1|-11525.2|M17|Grumani_sector|Outer_Rim_Territories|0|1
Tanta Besh|Tanta_Besh_system|Not in SWGalaxyMap|2722.58|-11498.3|M17|Grumani_sector|Outer_Rim_Territories|0|1
Tantajo|Tantajo_system|Not in SWGalaxyMap|NULL|NULL|P7|Halori_sector|Mid_Rim|0|1
Tantara|Tantara_system|Not in SWGalaxyMap|NULL|NULL|K8|NULL|Inner_Rim|0|1
Tanthior|Tanthior_system|Not in SWGalaxyMap|2376.32|-2834.86|M11|Corellian_sector|Core_Worlds|0|1
Tantive|Tantive_system|NULL|7836|8781.69|Q4|Kwymar_sector|Outer_Rim_Territories|3|1
Tantra|Tantra_system|Not in SWGalaxyMap|2422.79|-14845.7|M19|Tantra_sector|Outer_Rim_Territories|0|1
Tantsor|Tantsor_system|Not in SWGalaxyMap|NULL|NULL|I5|NULL|Unknown_Regions|0|1
Tanya|Tanya_system|Not in SWGalaxyMap|710.18|-5306.04|L13|Tapani_sector|Colonies|0|1
Tanzis|Tanzis_system|Not in SWGalaxyMap|704.99|-5272.31|L13|Tapani_sector|Colonies|0|1
Tao-Grant|Tao-Grant_system|Not in SWGalaxyMap|NULL|NULL|R15|Manda_sector|Mid_Rim|0|1
Tar Morden|Tar_Morden_system|NULL|-594|-9752.89|K16|Vensensor_sector|Expansion_Region|3|1
Tarabba|Tarabba_system|NULL|2432.06|-14712.7|M19|Tarabba_sector|Outer_Rim_Territories|3|1
Taral|Taral_system|NULL|13679.7|4359.7|U7|Calamari_sector|Outer_Rim_Territories|4|1
Taraloon|Taraloon_system|Not in SWGalaxyMap|NULL|NULL|O13|Surron_sector|Expansion_Region|0|1
Taratos|Taratos_system|Not in SWGalaxyMap|NULL|NULL|J14|NULL|Inner_Rim|0|1
Tarawa|Tarawa_system|Not in SWGalaxyMap|NULL|NULL|L19|Steniplis_sector|Outer_Rim_Territories|0|1
Tarchalia|Tarchalia_system|Not in SWGalaxyMap|1388.05|3413.81|L7|Shiwal_sector|Mid_Rim|0|1
Targarth|Targarth_system|Not in SWGalaxyMap|NULL|NULL|M6|Corosi_sector|Outer_Rim_Territories|0|1
Targonn|Targonn_system|NULL|14440.4|3180.22|U7|NULL|Wild_Space|2|1
Tarhassan|Tarhassan_system|NULL|5562.92|-2738.31|O11|Harron_sector|Expansion_Region|3|1
Taria|Taria_system|Not in SWGalaxyMap|NULL|NULL|R8|Lifh_sector|Mid_Rim|0|1
Taris|Taris_system|NULL|4077.09|4354.77|N7|Ojoster_sector|Outer_Rim_Territories|1|1
Tarivo|Tarivo_system|Not in SWGalaxyMap|NULL|NULL|P9|Lantillian_sector|Mid_Rim|0|1
Tarkenia|Tarkenia_system|Not in SWGalaxyMap|NULL|NULL|Q17|Karthakk_sector|Outer_Rim_Territories|0|1
Tarlandia|Tarlandia_system|Not in SWGalaxyMap|NULL|NULL|L9|NULL|Core_Worlds|0|1
Tarmidia|Tarmidia_system|NULL|4888.36|-5937.73|O13|Kailion_sector|Expansion_Region|3|1
Tarnith|Tarnith_system|Not in SWGalaxyMap|NULL|NULL|N7|Ojoster_sector|Outer_Rim_Territories|0|1
Tarnoonga|Tarnoonga_system|NULL|10072.2|-10563.9|R17|Arkanis_sector|Outer_Rim_Territories|4|1
Taronda|Taronda_system|Not in SWGalaxyMap|NULL|NULL|I17|Corbett_sector|Mid_Rim|0|1
Taroon|Taroon_system|NULL|4382.96|-15053.7|N20|Rseik_sector|Outer_Rim_Territories|3|1
Tarsa|Tarsa_system|NULL|17.15|-11637|L17|D'Aelgoth_sector|Mid_Rim|4|1
Tarshan|Tarshan_system|Not in SWGalaxyMap|NULL|NULL|Q12|Maerdocian_sector|Mid_Rim|0|1
Tarsunt|Tarsunt_system|NULL|9085.91|-6253.28|R14|Bothan_sector|Mid_Rim|3|1
Tartaglia|Tartaglia_system|Not in SWGalaxyMap|2110.85|4036.05|M7|Hollan_sector|Mid_Rim|0|1
Tartaria|Tartaria_system|Not in SWGalaxyMap|NULL|NULL|M10|NULL|Core_Worlds|0|1
Tas-La|Tas-La_system|Not in SWGalaxyMap|11625.1|1472.91|S9|Si'Klaata_Cluster|Hutt_Space|0|1
Tasar|Tasar_system|NULL|-2413.21|-6259.57|J14|NULL|Inner_Rim|3|1
Tashtor Seneca|Tashtor_Seneca_system|NULL|-2945.49|-9502.31|J16|Tashtor_sector|Mid_Rim|5|1
Taskeed|Taskeed_system|NULL|11381.3|3125.14|S7|Tharin_sector|Outer_Rim_Territories|2|1
Taspan|Taspan_system|NULL|2013.8|2205.92|M8|NULL|Inner_Rim|2|1
Taspir|Taspir_system|NULL|-2057.66|8983.55|J4|Dynali_sector|Outer_Rim_Territories|4|1
Tasrin|Tasrin_system|Not in SWGalaxyMap|NULL|NULL|N10|NULL|Colonies|0|1
Tastiged|Tastiged_system|Not in SWGalaxyMap|NULL|NULL|M6|Oricho_sector|Outer_Rim_Territories|0|1
Tatoo|Tatoo_system|NULL|9665.78|-10099.1|R16|Arkanis_sector|Outer_Rim_Territories|1|1
Tatrang|Tatrang_system|NULL|13744.5|-7012.88|U14|Tammuz_sector|Outer_Rim_Territories|3|1
Tau Sakar|Tau_Sakar_system|NULL|11075.4|-7735.8|S15|Abrion_sector|Outer_Rim_Territories|4|1
Tauber|Tauber_system|NULL|1114.1|-6854.16|L14|Jaso_sector|Inner_Rim|3|1
Tavitz|Tavitz_system|Not in SWGalaxyMap|788.89|-5409.84|L13|Tapani_sector|Colonies|0|1
Tavya|Tavya_system|Not in SWGalaxyMap|384.1|-5450.49|L13|Tapani_sector|Colonies|0|1
Tay'ah'loo|Tay'ah'loo_system|Not in SWGalaxyMap|NULL|NULL|J17|Elbaran_sector|Mid_Rim|0|1
Tazan|Tazan_system|Not in SWGalaxyMap|NULL|NULL|N13|Merthian_sector|Expansion_Region|0|1
Te Hasa|Te_Hasa_system|Not in SWGalaxyMap|NULL|NULL|K2|Gree_Enclave|Outer_Rim_Territories|0|1
Teagan|Teagan_system|Not in SWGalaxyMap|NULL|NULL|Q4|Kwymar_sector|Outer_Rim_Territories|0|1
Teardrop|Teardrop_system|NULL|1585.64|685.72|M9|Shelsha_sector|Colonies|3|1
Tebru|Tebru_system|Not in SWGalaxyMap|NULL|NULL|P17|Juris_sector|Outer_Rim_Territories|0|1
Tedel|Tedel_system|Not in SWGalaxyMap|1169.66|2715.94|L8|Ehosiq_sector|Expansion_Region|0|1
Tedonia|Tedonia_system|Not in SWGalaxyMap|NULL|NULL|O18|Khuiumin_sector|Outer_Rim_Territories|0|1
Teedio|Teedio_system|Not in SWGalaxyMap|NULL|NULL|R7|Auril_sector|Outer_Rim_Territories|0|1
Teevan|Teevan_system|Not in SWGalaxyMap|NULL|NULL|P5|Kalamith_sector|Outer_Rim_Territories|0|1
Tefau|Tefau_system|Not in SWGalaxyMap|NULL|NULL|S9|Suolriep_sector|Outer_Rim_Territories|0|1
Tegrat|Tegrat_system|NULL|-2357.52|-13025.5|J18|Koradin_sector|Outer_Rim_Territories|4|1
Teh'Jar|Teh'Jar_system|Not in SWGalaxyMap|NULL|NULL|M20|Minos_Cluster|Outer_Rim_Territories|0|1
Teilcam|Teilcam_system|Not in SWGalaxyMap|NULL|NULL|P17|Bajic_sector|Outer_Rim_Territories|0|1
Teirasa|Teirasa_system|Not in SWGalaxyMap|NULL|NULL|O16|Iskin_sector|Mid_Rim|0|1
Teke Ro|Teke_Ro_system|NULL|4904.13|-1802.26|O11|Inner_Cluster|Inner_Rim|2|1
Tekurr'k|Tekurr'k_system|NULL|522.78|-12172|L18|Senex_sector|Mid_Rim|5|1
Tel Minor|Tel_Minor_system|Not in SWGalaxyMap|NULL|NULL|O14|Brak_sector|Expansion_Region|0|1
Tel|Tel_system|NULL|5162.96|-7099.62|O14|Halthor_sector|Outer_Rim_Territories|3|1
Telanka|Telanka_system|Not in SWGalaxyMap|NULL|NULL|O19|Svivreni_sector|Outer_Rim_Territories|0|1
Telaris|Telaris_system|NULL|12738.9|5322.88|T6|Pakuuni_sector|Outer_Rim_Territories|4|1
Telepan|Telepan_system|Not in SWGalaxyMap|NULL|NULL|M11|NULL|Core_Worlds|0|1
Telerath|Telerath_system|NULL|3356.5|3160.64|N7|Nouane_sector|Inner_Rim|3|1
Teljkon|Teljkon_system|Not in SWGalaxyMap|NULL|NULL|O11|Kossa_sector|Expansion_Region|0|1
Telkadis|Telkadis_system|Not in SWGalaxyMap|NULL|NULL|M7|Greater_Plooriod_sector|Expansion_Region|0|1
Tellanada|Tellanada_system|Not in SWGalaxyMap|NULL|NULL|K18|Bruanii_sector|Mid_Rim|0|1
Tellanroaeg|Tellanroaeg_system|Not in SWGalaxyMap|NULL|NULL|S17|Hunnoverrs_sector|Outer_Rim_Territories|0|1
Tellivar|Tellivar_system|Not in SWGalaxyMap|NULL|NULL|M9|NULL|Colonies|0|1
Teloc Ol-sen|Teloc_Ol-sen_system|Not in SWGalaxyMap|NULL|NULL|Q12|Eclorar_sector|Mid_Rim|0|1
Telos|Telos_system|NULL|7619.19|8564.88|Q4|Kwymar_sector|Outer_Rim_Territories|1|1
Ten Tempests|Ten_Tempests_system|NULL|-1372.58|3317.21|K7|Glythe_sector|Mid_Rim|2|1
Tenara|Tenara_system|NULL|7900|5429.09|Q6|Gordian_Reach|Outer_Rim_Territories|4|1
Tendo|Tendo_system|Not in SWGalaxyMap|NULL|NULL|N17|Quess_sector|Mid_Rim|0|1
Tentator|Tentator_system|Not in SWGalaxyMap|NULL|NULL|L9|NULL|Colonies|0|1
Tentrix|Tentrix_system|NULL|3434.42|-7549.07|N15|Baroli_sector|Expansion_Region|4|1
Tenupe|Tenupe_system|SWGalaxyMap puts these coords in the Mid Rim.|-4350.54|2830.59|I8|Utegetu_Nebula|Wild_Space|2|1
Tepasi|Tepasi_system|NULL|1342.22|271.14|L9|NULL|Core_Worlds|2|1
Teptixii|Teptixii_system|Not in SWGalaxyMap|NULL|NULL|I4|NULL|Unknown_Regions|0|1
Ter Abbes|Ter_Abbes_system|Not in SWGalaxyMap|NULL|NULL|O8|Locris_sector|Expansion_Region|0|1
Terephon|Terephon_system|NULL|5337.86|911.7|O9|Hapes_Cluster|Inner_Rim|7|1
Tergamenion|Tergamenion_system|Not in SWGalaxyMap|2999.8|-11317.5|M17|Grumani_sector|Outer_Rim_Territories|0|1
Terman|Terman_system|NULL|11555|1590.38|S8|Periphery|Outer_Rim_Territories|4|1
Terminus|Terminus_system|NULL|-1086.89|-16404.7|K20|Kallea_sector|Outer_Rim_Territories|2|1
Terr'skiar|Terr'skiar_system|NULL|7191.8|-484.05|P10|Terr'skiar_sector|Mid_Rim|4|1
TerraAsta|TerraAsta_system|Not in SWGalaxyMap|NULL|NULL|L9|NULL|Colonies|0|1
Terra Sool|Terra_Sool_system|Not in SWGalaxyMap|NULL|NULL|O14|Immeria_sector|Expansion_Region|0|1
Terrelia|Terrelia_system|Not in SWGalaxyMap|NULL|NULL|L14|NULL|Inner_Rim|0|1
Terrijo|Terrijo_system|NULL|4845.35|-4389.85|O12|Venzeiia_sector|Expansion_Region|3|1
Tertiary Feswe|Tertiary_Feswe_system|NULL|6072.68|5907.54|P6|Gordian_Reach|Outer_Rim_Territories|4|1
Tertiary Fujar|Tertiary_Fujar_system|Not in SWGalaxyMap|NULL|NULL|N19|Tamarin_sector|Outer_Rim_Territories|0|1
Tertiary Kadok|Tertiary_Kadok_system|NULL|-2645.92|8762.19|J4|NULL|Wild_Space|4|1
Tertiary Kesmere|Tertiary_Kesmere_system|NULL|310.18|8805.38|L4|Raioballo_sector|Outer_Rim_Territories|4|1
Tervissis|Tervissis_system|Not in SWGalaxyMap|10272.5|7016.75|R5|Sertar_sector|Outer_Rim_Territories|0|1
Teth|Teth_system|NULL|13678.1|-3152.87|U12|Baxel_sector|Outer_Rim_Territories|2|1
Tetso|Tetso_system|Not in SWGalaxyMap|NULL|NULL|M10|NULL|Core_Worlds|0|1
Teya|Teya_system|NULL|2080|3251.85|M7|Lostar_sector|Expansion_Region|3|1
Th'irus|Th'irus_system|Not in SWGalaxyMap|NULL|NULL|S4|NULL|Wild_Space|0|1
Thabit|Thabit_system|Not in SWGalaxyMap|NULL|NULL|M14|Six_Local_Systems|Inner_Rim|0|1
Thaere|Thaere_system|NULL|5755.59|-7144.86|O14|Thaere_sector|Expansion_Region|3|1
Thairwsthis|Thairwsthis_system|Not in SWGalaxyMap|NULL|NULL|M7|M'shinni_sector|Mid_Rim|0|1
Thakwaa|Thakwaa_system|NULL|-3658.12|-13782.8|I19|Tunka_sector|Outer_Rim_Territories|2|1
Thalassia|Thalassia_system|NULL|6582.81|8031.2|P4|Meram_sector|Outer_Rim_Territories|2|1
Thaldo|Thaldo_system|Not in SWGalaxyMap|NULL|NULL|J17|Graador_sector|Mid_Rim|0|1
Thandruss|Thandruss_system|Not in SWGalaxyMap|NULL|NULL|J15|Thand_sector|Expansion_Region|0|1
Thanium|Thanium_system|NULL|10383.2|5802.77|R6|Thanium_sector|Outer_Rim_Territories|4|1
Thanos|Thanos_system|NULL|7101.98|1094.44|P9|Taldot_sector|Mid_Rim|2|1
Thanta Zilbra|Thanta_Zilbra_system|Not in SWGalaxyMap|NULL|NULL|Q3|Xappyh_sector|Outer_Rim_Territories|0|1
Thape|Thape_system|NULL|7963.76|-8700.09|Q15|Lambda_sector|Mid_Rim|3|1
Tharados|Tharados_system|Not in SWGalaxyMap|NULL|NULL|R15|Onatos_sector|Mid_Rim|0|1
Tharkos|Tharkos_system|NULL|10308.5|5869.83|R6|Thanium_sector|Outer_Rim_Territories|0|1
Thassalia|Thassalia_system|Not in SWGalaxyMap|NULL|NULL|U12|Albanin_sector|Outer_Rim_Territories|0|1
Thaylia|Thaylia_system|Not in SWGalaxyMap|NULL|NULL|N5|Sprizen_sector|Outer_Rim_Territories|0|1
The Clar|The_Clar_system|Not in SWGalaxyMap|NULL|NULL|I20|NULL|Wild_Space|0|1
The Cometwash|The_Cometwash_system|NULL|7915.87|5664.56|Q6|Gordian_Reach|Outer_Rim_Territories|4|1
The Godsheart|The_Godsheart_system|NULL|12450.6|-1989.26|T11|NULL|Hutt_Space|3|1
The Maelstrom|The_Maelstrom_system|NULL|-168.85|7334.17|K5|Albarrio_sector|Outer_Rim_Territories|4|1
The Maw|The_Maw|NULL|12446.4|-143.42|T10|Kessel_sector|Outer_Rim_Territories|2|1
The Quintarad|The_Quintarad_system|Not in SWGalaxyMap|NULL|NULL|H18|NULL|Wild_Space|0|1
The Red Twins|The_Red_Twins_system|SWGalaxyMap has the planet Acherin at these coordinates, and the Red Twins system in the Mid Rim at (-3754.125, 4407.63). This location is assumed to be canonical.|-4297.25|4304.19|I7|NULL|Wild_Space|2|1
The Redoubt|The_Redoubt|NULL|-4835.31|3155.78|H7|NULL|Unknown_Regions|1|1
The Ring|The_Ring_system|NULL|-1273.86|-12571.1|K18|Anoat_sector|Outer_Rim_Territories|4|1
Thebeon|Thebeon_system|NULL|-471.53|-4488.2|K12|NULL|Core_Worlds|3|1
Thela|Thela_system|Not in SWGalaxyMap|NULL|NULL|R4|Aparo_sector|Outer_Rim_Territories|0|1
Themis|Themis_system|Not in SWGalaxyMap|NULL|NULL|L15|NULL|Inner_Rim|0|1
Thennqor|Thennqor_system|Map is on Project HeadCanon|NULL|NULL|Q8|Sarka_sector|Mid_Rim|0|1
Therenor|Therenor_system|Not in SWGalaxyMap|NULL|NULL|P15|Doldur_sector|Mid_Rim|0|1
Thermon|Thermon_system|NULL|84.34|-11899.8|L17|Juvex_sector|Mid_Rim|6|1
Theselon|Theselon_system|NULL|5216.44|818.8|O9|Hapes_Cluster|Inner_Rim|7|1
Thesme|Thesme_system|NULL|5490.9|6108.45|O5|Thesme_sector|Outer_Rim_Territories|3|1
Thila|Thila_system|NULL|7883.65|7981.17|Q4|Illisurevimurasi_sector|Outer_Rim_Territories|2|1
Thisspias|Thisspias_system|NULL|5267.08|2611.65|O8|Farstey_sector|Expansion_Region|3|1
Thixia|Thixia_system|Not in SWGalaxyMap|NULL|NULL|M10|NULL|Core_Worlds|0|1
Thoadeye|Thoadeye_system|NULL|1784.08|-1684.92|M11|NULL|Deep_Core|3|1
Thobek|Thobek_system|Not in SWGalaxyMap|NULL|NULL|K10|Farlax_sector|Core_Worlds|0|1
Thodia|Thodia_system|Not in SWGalaxyMap|NULL|NULL|Q7|Perkell_sector|Mid_Rim|0|1
Thokos|Thokos_system|NULL|90.3|256.98|L9|NULL|Core_Worlds|3|1
Thokosia|Thokosia_system|NULL|8187.71|-4576.01|Q13|Maerdocian_sector|Mid_Rim|3|1
Tholatin|Tholatin_system|Not in SWGalaxyMap|7128.7|-4.72|P10|Mytaranor_sector|Mid_Rim|4|1
Tholaz|Tholaz_system|Not in SWGalaxyMap|NULL|NULL|K10|Farlax_sector|Core_Worlds|0|1
Tholian|Tholian_system|Not in SWGalaxyMap|NULL|NULL|O4|Meram_sector|Outer_Rim_Territories|0|1
Tholon|Tholon_system|NULL|-4780.67|-11617.9|H17|NULL|Wild_Space|3|1
Tholoth|Tholoth_system|NULL|3355.95|-3520.82|N12|NULL|Colonies|4|1
Thomork|Thomork_system|NULL|287.91|-3999.3|L12|NULL|Core_Worlds|3|1
Thomquizzar|Thomquizzar_system|Not in SWGalaxyMap|NULL|NULL|O6|Meerian_sector|Outer_Rim_Territories|0|1
ThonBoka|ThonBoka_system|NULL|13799.5|1941.05|U8|Centrality_sector|Outer_Rim_Territories|3|1
Thonner|Thonner_system|NULL|-4877.56|-10335.8|H16|Moddell_sector|Outer_Rim_Territories|4|1
Thoran|Thoran_system|NULL|9486.17|-6979.94|R14|Bothan_sector|Mid_Rim|3|1
Thorgeld|Thorgeld_system|NULL|183.53|440.53|L9|NULL|Core_Worlds|4|1
Thorsgild|Thorsgild_system|Not in SWGalaxyMap|NULL|NULL|N7|Meerian_sector|Outer_Rim_Territories|0|1
Thory Prime|Thory_Prime_system|Not in SWGalaxyMap|-618.71|3846.7|K7|Thory_sector|Mid_Rim|0|1
Thosa|Thosa_system|SWGalaxyMap puts this system at (10634.4, 9229.005), in the Corporate sector. I believe the creator confused this system with the planet Thosa in the Dostra system.|9673.95|8607.23|R4|Wyl_sector|Outer_Rim_Territories|3|1
Thousand Moons|Thousand_Moons_system|Not in SWGalaxyMap|NULL|NULL|O12|Circarpous_sector|Expansion_Region|0|1
Thovinack|Thovinack_system|Not in SWGalaxyMap|NULL|NULL|N4|Kanz_sector|Outer_Rim_Territories|0|1
Thracior|Thracior_system|NULL|-179.64|-4139.74|K12|NULL|Core_Worlds|3|1
Thrago|Thrago_system|NULL|-5753.3|2388.63|H8|NULL|Unknown_Regions|3|1
Thraisai|Thraisai_system|Not in SWGalaxyMap|NULL|NULL|U9|NULL|Wild_Space|0|1
Thrakia|Thrakia_system|NULL|5275.71|761.43|O9|Hapes_Cluster|Inner_Rim|7|1
Thrantin|Thrantin_system|NULL|-2189.65|737.31|J9|Ollonir_Boundaries|Colonies|3|1
Threfal|Threfal_system|Not in SWGalaxyMap|NULL|NULL|J16|Iska_sector|Mid_Rim|0|1
Threndria|Threndria_system|Not in SWGalaxyMap|NULL|NULL|S15|Yminis_sector|Outer_Rim_Territories|0|1
Throova|Throova_system|Not in SWGalaxyMap|NULL|NULL|M12|NULL|Colonies|0|1
Thrugii|Thrugii_system|Not in SWGalaxyMap|NULL|NULL|Q17|Kiblini_sector|Outer_Rim_Territories|0|1
Thrynka|Thrynka_system|Not in SWGalaxyMap|NULL|NULL|R14|Dohlbani_sector|Mid_Rim|0|1
Thulia|Thulia_system|Not in SWGalaxyMap|NULL|NULL|Q12|Kurost_sector|Mid_Rim|0|1
Thull's Vault|Thull's_Vault_system|NULL|-14.98|-12121.3|K18|Juvex_sector|Mid_Rim|5|1
Thuna|Thuna_system|Not in SWGalaxyMap|NULL|NULL|I6|NULL|Wild_Space|0|1
Thurra|Thurra_system|NULL|8845.82|7394.28|Q5|Esstran_sector|Outer_Rim_Territories|3|1
Thustra|Thustra_system|NULL|4547.66|3416.15|O7|Sumitra_sector|Expansion_Region|3|1
Thyrsus|Thyrsus_system|Not in SWGalaxyMap|NULL|NULL|M8|NULL|Inner_Rim|0|1
Tibro|Tibro_system|NULL|3109.57|347.28|N9|Baronos_sector|Colonies|3|1
